continent,location,date,population,new_vaccinations,Rolling_vaccination_count,percentage_vaccinated
Europe,Faeroe Islands,27/07/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,28/07/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,29/07/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,30/07/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,31/07/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,01/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,02/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,03/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,04/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,05/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,06/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,07/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,08/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,09/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,10/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,11/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,12/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,13/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,14/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,15/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,16/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,17/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,18/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,19/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,20/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,21/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,22/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,23/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,24/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,25/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,26/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,27/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,28/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,29/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,30/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,31/08/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,01/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,02/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,03/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,04/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,05/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,06/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,07/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,08/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,09/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,10/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,11/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,12/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,13/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,14/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,15/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,16/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,17/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,18/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,19/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,20/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,21/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,22/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,23/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,24/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,25/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,26/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,27/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,28/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,29/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,30/09/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,01/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,02/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,03/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,04/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,05/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,06/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,07/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,08/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,09/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,10/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,11/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,12/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,13/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,14/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,15/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,16/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,17/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,18/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,19/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,20/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,21/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,22/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,23/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,24/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,25/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,26/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,27/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,28/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,29/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,30/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,31/10/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,01/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,02/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,03/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,04/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,05/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,06/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,07/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,08/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,09/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,10/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,11/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,12/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,13/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,14/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,15/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,16/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,17/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,18/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,19/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,20/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,21/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,22/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,23/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,24/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,25/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,26/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,27/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,28/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,29/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,30/11/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,01/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,02/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,03/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,04/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,05/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,06/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,07/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,08/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,09/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,10/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,11/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,12/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,13/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,14/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,15/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,16/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,17/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,18/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,19/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,20/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,21/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,22/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,23/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,24/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,25/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,26/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,27/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,28/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,29/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,30/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,31/12/2022,53117,,34813,65.54022253
Europe,Faeroe Islands,01/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,31/01/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/02/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,31/03/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/04/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,31/05/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/06/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,31/07/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,23/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,24/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,25/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,26/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,27/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,28/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,29/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,30/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,31/08/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,01/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,02/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,03/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,04/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,05/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,06/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,07/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,08/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,09/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,10/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,11/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,12/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,13/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,14/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,15/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,16/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,17/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,18/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,19/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,20/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,21/09/2023,53117,,34813,65.54022253
Europe,Faeroe Islands,22/09/2023,53117,,34813,65.54022253
